,protein,total_fat,carbohydrates,label,name,food_energy,labels_names
1280,15.39999962,1.600000024,31.5,5,"לחמניה קלה, שיפון, ודש, אילת",202.0,1.2 דברי מאפה (לחמים) מדגן מלא
1281,9.93999958,8.359999657,45.00999832,31,לחם מקמח חמניות,304.0,1.4 דברי מאפה (לחמים) מדגן לא מלא
1282,6.300000191,1.799999952,44.59999847,31,"לחם כוסמין מקמח כוסמין מלא אורגני ללא שמרים, ד""ר מרק",229.0,1.4 דברי מאפה (לחמים) מדגן לא מלא
1283,6.021950245,0.717013836,37.13455582,5,"אינג'רה, פיתה אתיופית, מקמח חיטה",189.5345764,1.2 דברי מאפה (לחמים) מדגן מלא
1284,5.226568222,2.894490957,30.65364647,27,"דאבו, לחם אתיופי",177.423645,1.1 דגנים מלאים 1.3 דגנים לא מלאים 4 קבוצת קטניות
1285,13.75540543,13.48293972,64.46369171,8,"חטיף קלוי, קולו אתיופי",453.6183167,1.7 דברי מאפה מתוקים
1286,6.613230705,1.193364978,32.56792068,5,"אינג'רה, פיתה אתיופית, מקמח טף",183.2809601,1.2 דברי מאפה (לחמים) מדגן מלא
1287,4.99142313,18.9551754,32.41213608,5,"לחם ללא גלוטן, מקמח תירס תפו""א ושמן סויה, ביתי",322.3691711,1.2 דברי מאפה (לחמים) מדגן מלא
1288,5.699999809,2.849999905,38.34000015,5,"טורטיה, מתירס",218.0,1.2 דברי מאפה (לחמים) מדגן מלא
1289,9.760000229,9.760000229,36.09000015,5,"טורטיה, מחיטה מלאה",310.0,1.2 דברי מאפה (לחמים) מדגן מלא
1290,6.480000019,21.29999924,57.02999878,8,"טקו, מתירס",474.0,1.7 דברי מאפה מתוקים
1291,7.933716297,18.88891411,22.35775757,3,לביבות קמח מצה מטוגנות בשמן סויה,296.6626587,לא סווג
1292,8.181238174,16.01333046,23.78508949,3,"מצה בריי, מצות מטוגנות בשמן סויה עם חלב ביצה וסוכר ",271.7155151,לא סווג
1293,6.647143364,19.70896149,15.41273212,29,לחמניה לפסח עם שמן סויה,267.4434509,לא סווג
1294,12.19424057,5.617495537,36.1606102,5,"מצה בריי, מצות מטוגנות עם ביצה ללא שמן",246.2410889,1.2 דברי מאפה (לחמים) מדגן מלא
1295,10.22873592,21.47116089,30.43421745,3,"מצה בריי, מצות מטוגנות עם ביצה בשמן קנולה",355.1029358,לא סווג
1296,8.8999996,1.5,47.0,31,"לחם אחיד, כהה, פרוס",237.0,1.4 דברי מאפה (לחמים) מדגן לא מלא
1297,9.399999619,1.399999976,25.0,27,"לחם קל, אחיד, כהה, ברמן, דגנית, אנג'ל",150.0,1.1 דגנים מלאים 1.3 דגנים לא מלאים 4 קבוצת קטניות
1298,10.0,1.899999976,27.0,27,"לחם קל, אחיד, כהה, מועשר, אורנים, אנג'ל",165.0,1.1 דגנים מלאים 1.3 דגנים לא מלאים 4 קבוצת קטניות
1299,11.0,2.200000048,38.5,5,"לחם קל, אחיד, כהה, קלוי",220.0,1.2 דברי מאפה (לחמים) מדגן מלא
1300,11.19999981,0.600000024,34.20000076,5,"לחם קל, אחיד, דל קל/ריחיים, דוידוביץ",187.0,1.2 דברי מאפה (לחמים) מדגן מלא
1301,8.899999619,1.5,47.0,31,"לחם אחיד, כהה, קלוי",237.0,1.4 דברי מאפה (לחמים) מדגן לא מלא
1302,5.65932703,2.691029549,33.48165131,5,לחוח עם שמן קנולה,189.7196808,1.2 דברי מאפה (לחמים) מדגן מלא
1303,8.174329758,7.036398411,52.80665207,8,קובנה עם מרגרינה,321.298584,1.7 דברי מאפה מתוקים
1304,8.225643158,9.294198036,52.85796356,8,קובנה עם חמאה,342.0292969,1.7 דברי מאפה מתוקים
1305,10.10027313,7.546470642,35.13920212,5,"פריקסה - לחמניה טוניסאית ממולאת טונה, תפו""א, זיתים שמן סויה",258.5984497,1.2 דברי מאפה (לחמים) מדגן מלא
1306,10.15688896,7.913224697,27.49220276,27,"לחמה עג'ין, ספיחה סורית עם שמן זית",229.0866699,1.1 דגנים מלאים 1.3 דגנים לא מלאים 4 קבוצת קטניות
1307,7.0,15.69999981,54.40000153,8,"עוגת שמרים במילוי אגוזים, עוגת הבית, אסם",387.0,1.7 דברי מאפה מתוקים
1308,8.813439369,15.06393242,43.05860138,22,עוגת שמרים במילוי גבינה עם חמאה,350.5019836,1.6 דברי מאפה מלוחים
1309,8.961992264,14.48183918,46.82432938,8,עוגת שמרים במילוי פרג עם שמן קנולה,359.6481934,1.7 דברי מאפה מתוקים
1310,6.5,15.5,54.0,8,"עוגת שמרים במילוי קינמון או קקאו, אסם כולל בבקה",381.0,1.7 דברי מאפה מתוקים
1311,7.682425499,17.88946724,56.44374084,8,עוגת שמרים במילוי קנמון וצימוקים עם שמן קנולה,423.4614258,1.7 דברי מאפה מתוקים
1312,10.36259365,18.12083244,48.662323,8,עוגת שמרים במילוי קקאו ואגוזים עם שמן קנולה,405.1123657,1.7 דברי מאפה מתוקים
1313,6.652938843,16.43865967,61.94106674,30,עוגת שמרים במילוי ריבה עם שמן קנולה,425.8805542,לא סווג
1314,5.0,22.5,47.0,22,"עוגת שמרים במילוי שוקולד, אסם, אנגל, עלית",411.0,1.6 דברי מאפה מלוחים
1315,7.5,23.0,53.0,8,"עוגת שמרים במילוי שוקולד ואגוזים, עוגת הבית, אסם",449.0,1.7 דברי מאפה מתוקים
1316,4.9,16.9,52.1,8,"עוגת מאפין דבש, גדרון",380.0,1.7 דברי מאפה מתוקים
1317,8.023040771,13.8876152,31.23966599,5,עוגת מוס שוקולד על ביסקוויטים פרווה,282.8117065,1.2 דברי מאפה (לחמים) מדגן מלא
1318,4.570837975,16.98789597,48.68943405,8,עוגת גזר עם קמח לבן,363.8328247,1.7 דברי מאפה מתוקים
1319,6.963224888,20.72599411,49.85350418,8,"עוגה בחושה, לבנה עם קוקוס ושמן קנולה",420.2071228,1.7 דברי מאפה מתוקים
1320,4.671675682,14.08925343,40.29462814,5,"עוגת גבינה עם ביסקוויטים, ללא אפיה ",305.0136719,1.2 דברי מאפה (לחמים) מדגן מלא
1321,7.918050289,13.31371307,27.15373802,3,"עוגת גבינה אפויה ללא בצק, עם חמאה",259.2771606,לא סווג
1322,3.147058725,17.94117737,30.22058868,3,"עוגת פודינג וקצפת עם ביסקויטים, לא אפויה",295.0441284,לא סווג
1323,7.671116352,10.1565361,33.89782333,5,עוגת גבינה 5%  אפויה על תחתית בצק פריך עם מרגרינה,259.1844788,1.2 דברי מאפה (לחמים) מדגן מלא
1324,13.66253567,4.751978397,18.67523003,14,"עוגת גבינה 3%, אפויה, ללא סוכר, ללא בצק",174.4631042,6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה ביצים 7 מוצרי חלב דל שומן
1325,4.800000191,21.0,53.70000076,8,"עוגת הבית בטעם שוקולד/שוקולד צ'יפס, אסם ",423.0,1.7 דברי מאפה מתוקים
1326,3.0,20.10000038,54.77500153,8,"עוגה בחושה, כשרה לפסח,טעמים שונים, אסם",412.0,1.7 דברי מאפה מתוקים
1327,3.319999933,18.18000031,49.70000076,8,"עוגת שוקולד,תערובת יבשה להכנה בתוספת ציפוי, מוכן, פילסברי",367.0,1.7 דברי מאפה מתוקים
1328,8.215206146,26.4807682,28.08380318,3,סופלה שוקולד,383.9862366,לא סווג
1329,5.300000191,22.70000076,46.29999924,22,"מאפין שוקולד, שוקולד צי'פס, אסם, אנג'ל",409.0,1.6 דברי מאפה מלוחים
1330,5.0,18.0,58.5,8,"עוגת שוקולד, רולדה מצופה שוקולד, עלית",416.0,1.7 דברי מאפה מתוקים
1331,4.300000191,20.39999962,52.79999924,8,"עוגה בחושה, ריבת חלב, לימון, לבנה, אנגלית, טו בשבט, אסם",412.0,1.7 דברי מאפה מתוקים
1332,4.0,21.0,47.0,22,"עוגת אגוזים ושקדים, עלית, ברמן, אנג'ל",393.0,1.6 דברי מאפה מלוחים
1333,7.924723625,25.30680656,41.23944092,22,עוגת פרג עם שמן קנולה,433.2958984,1.6 דברי מאפה מלוחים
1334,5.800000191,17.39999962,53.0,8,"עוגת שוקולד ללא סוכר, אחוה",371.0,1.7 דברי מאפה מתוקים
1335,4.5,8.0,47.0,5,"עוגת פירות יער ללא תוספת סוכר, אחוה",256.0,1.2 דברי מאפה (לחמים) מדגן מלא
1336,3.799999952,12.80000019,40.59999847,5,"עוגת תפוחי עץ ללא סוכר, אנג'ל",293.0,1.2 דברי מאפה (לחמים) מדגן מלא
1337,9.0,12.0,29.75,5,"עוגת גבינה ללא סוכר,אינגליש קייק",263.0,1.2 דברי מאפה (לחמים) מדגן מלא
1338,6.0,19.0,37.75,22,"עוגת שוקולד/שיש/דבש, ללא סוכר, אינגליש קייק",346.0,1.6 דברי מאפה מלוחים
1339,5.599999905,4.300000191,42.5,5,"עוגה קלילה, בטעם וניל/שיש/שוקולד, מרמולייט, אסם",232.0,1.2 דברי מאפה (לחמים) מדגן מלא
1340,6.0,21.29999924,67.0,20,"עוגיות בטעם חמאה, ללא סוכר, מרבה",445.0,9. קבוצת הסוכרים
1341,7.849999905,21.10000038,56.5,8,"עוגיות גרנולה, בטעמי שוקולד/קינמון, ללא תוספת סוכר, TUSSO",464.0,1.7 דברי מאפה מתוקים
1342,10.69999981,17.79999924,57.29999924,8,"עוגיות מחיטה מלאה ושיבולת שועל, מיניקוקיס, ללא סוכר, TUSSO",432.0,1.7 דברי מאפה מתוקים
1343,6.0,21.0,70.0,20,"עוגיות סנדוויץ בטעמים שונים, ללא סוכר, TUSSO",448.0,9. קבוצת הסוכרים
1344,5.400000095,11.0,48.0,8,"עוגת תפוחים ללא תוספת סוכר, אחוה",299.0,1.7 דברי מאפה מתוקים
1345,5.0,23.5,51.5,8,"עוגת הבית, בראוניס/טרייפל שוקולד, עלית",438.5,1.7 דברי מאפה מתוקים
1346,10.50707054,20.22568893,41.19998932,22,"עוגת שקדים - מרציפן, מספנה",394.1924438,1.6 דברי מאפה מלוחים
1347,5.079178333,12.00433826,38.42379379,5,"עוגת ספוג, טורט לבנה עם קצפת וג'לי",282.3671265,1.2 דברי מאפה (לחמים) מדגן מלא
1348,5.844938278,19.58447456,42.90348816,22,"עוגה בחושה, תפוזים עם שמן קנולה",371.8173523,1.6 דברי מאפה מלוחים
1349,6.496016502,25.56842995,45.58050537,4,עוגה אנגלית עם אגוזים ופרות מסוכרים,434.4092407,לא סווג
1350,6.192420483,13.25967693,49.2820549,8,"עוגה בחושה, לבנה עם שמן קנולה",345.0318604,1.7 דברי מאפה מתוקים
1351,6.763072968,13.10694504,57.19976044,8,"עוגה בחושה, לבנה עם יוגורט ושמן קנולה",376.18396,1.7 דברי מאפה מתוקים
1352,6.203149796,15.38551617,44.3944397,22,"עוגה בחושה,שוקולד עם מרגרינה",338.810791,1.6 דברי מאפה מלוחים
1353,7.821522713,15.09358501,54.5636673,8,"עוגה בחושה, שוקולד עם שמן קנולה",385.2323608,1.7 דברי מאפה מתוקים
1354,7.900005817,20.28842926,57.37588501,8,"עוגה בחושה, שוקולד עם שמן קנולה וציפוי שוקולד על בסיס קנולה",443.1593323,1.7 דברי מאפה מתוקים
1355,9.02866745,12.93737411,51.87950134,8,"עוגת ספוג, טורט לבנה בציפוי שוקולד על בסיס מרגרינה",362.3430786,1.7 דברי מאפה מתוקים
1356,9.035230637,8.264601707,48.65517426,31,"עוגת ספוג, טורט, לבנה",307.5879822,1.4 דברי מאפה (לחמים) מדגן לא מלא
1357,3.811693192,13.97685432,36.91488266,5,עוגת סברינה,287.2974854,1.2 דברי מאפה (לחמים) מדגן מלא
1358,11.16323376,9.852532387,53.25849152,8,"עוגת ספוג, טורט, שוקולד",342.7824707,1.7 דברי מאפה מתוקים
1359,10.65709877,14.47102165,54.32164001,8,"עוגת ספוג, טורט שוקולד בציפוי שוקולד על בסיס חמאה",386.936676,1.7 דברי מאפה מתוקים
1360,3.698771238,4.838684082,36.62861633,27,פאי תפוחי עץ מבצק פילו עם מרגרינה,208.283783,1.1 דגנים מלאים 1.3 דגנים לא מלאים 4 קבוצת קטניות
1361,3.08496809,10.51274776,40.831707,5,"פאי תפוחי עץ, בצק פריך, סגור על בסיס מרגרינה",271.0825806,1.2 דברי מאפה (לחמים) מדגן מלא
1362,2.440317154,6.363986492,44.28981018,5,פאי דובדבנים על בסיס מרגרינה,245.5180969,1.2 דברי מאפה (לחמים) מדגן מלא
1363,2.652648211,0.967627883,23.48671532,27,"פאי תפוחי עץ דל שומן, ללא סוכר",119.9292755,1.1 דגנים מלאים 1.3 דגנים לא מלאים 4 קבוצת קטניות
1364,7.139123917,20.11017036,57.88351059,8,עוגת פירות יבשים עם מיץ תפוזים ושמן קנולה,441.703125,1.7 דברי מאפה מתוקים
1365,4.863461018,16.47815704,42.75146103,22,"עוגה בחושה, עם תפוחי עץ עם שמן קנולה",336.9206238,1.6 דברי מאפה מלוחים
1366,4.800000191,17.0,56.0,8,"עוגת שוקולד פרווה, עלית",390.0,1.7 דברי מאפה מתוקים
1367,6.087857246,18.8721962,49.68497086,8,"אוזני המן על בסיס מרגרינה, במילוי פרג ",401.6184082,1.7 דברי מאפה מתוקים
1368,11.17273426,16.27859497,51.79141235,8,"עוגיות לפסח, עוגיות בוטנים",391.8490906,1.7 דברי מאפה מתוקים
1369,6.830087185,16.38244247,57.53174973,8,"עוגה בחושה, לבנה עם שוקולד צ'יפס ושמן סויה",406.6957703,1.7 דברי מאפה מתוקים
1370,6.7,14.0,76.0,30,"ביסקוויט, פתי בר קלאסי /מרי / קרנבל חיות, אותיות",457.0,לא סווג
1371,8.0,17.0,66.0,30,"עוגיות שוקולד, מן",454.0,לא סווג
1372,8.0,18.0,67.80000305,30,"עוגיות שוקולד, עלי קפה, חגיגה, עלית",490.0,לא סווג
1373,6.811521053,23.86772919,45.49629974,22,"עוגת שוקולד, עשירה, בראוניס עם סוכר חום וחמאה",428.4662476,1.6 דברי מאפה מלוחים
1374,4.681185722,17.10108566,63.68164063,30,עוגיות שוקולד צ'יפס עם מרגרינה,424.3964233,לא סווג
1375,5.699999809,27.39999962,63.70000076,20,"עוגיות שוקולד צ'יפס, אפיפית, אסם",524.0,9. קבוצת הסוכרים
1376,5.5,22.10000038,61.40000153,20,"עוגיות שוקולד צ'יפס, אנג'ל",457.0,9. קבוצת הסוכרים
1377,8.0,31.0,59.0,4,"חטיף מתוק, פסק זמן ללא סוכר, ופל בשוקולד חלב, עלית",473.0,לא סווג
1378,6.5,29.5,58.99046707,4,"חטיף מתוק, פסק זמן, טעמים שונים כולל שוקולד לבן, עלית",525.7000122,לא סווג
1379,4.0,31.5,63.0,20,"חטיף מתוק, טוב טעם, ופל עם קרם בטעם שוקולד, מצופה",551.5,9. קבוצת הסוכרים
1380,8.0,29.0,59.0,4,"חטיף מתוק, טורטית, ופל ממולא קרם שקדים, עלית",529.0,לא סווג
1381,7.0,30.0,58.0,4,"חטיף מתוק, שוקוביס, עלית",532.0,לא סווג
1382,7.0,28.0,58.0,4,"חטיף מתוק, ופל שוקולד עם קרם בטעם שוקולד, עדין",512.0,לא סווג
1383,10.0,25.0,58.0,4,"חטיף מתוק, רבע לשבע, ופל שוקולד, הגביע",480.0,לא סווג
1384,8.0,18.0,65.0,30,"עוגיות קוקוס, גטניו",454.0,לא סווג
1385,6.699999809,17.29999924,72.0,30,"עוגיות אגוזים, פפושדו",470.0,לא סווג
1386,8.5,19.10000038,65.80000305,30,"עוגיות גרנולה, עם שוקולד, מן",466.0,לא סווג
1387,5.599999905,27.0,62.0,20,עוגיות שוקולד עם מילוי קרם שוקולד ובציפוי שוקולד TIMTAM,513.0,9. קבוצת הסוכרים
1388,5.210000038,19.13999939,68.09999847,20,"עוגיות ממולאות (סנדוויץ') בטעם שוקולד במילוי קרם וניל, OREO",464.0,9. קבוצת הסוכרים
1389,4.099999905,14.5,69.0,30,"עוגיות במילוי פרי או ריבה, ערגליות, אסם",423.0,לא סווג
1390,8.5,3.799999952,76.5,18,"עוגיות בישקוטים, עוגיות תופין ( Lady fingers)",378.0,1.8 מידגנים (Cereals)
1391,6.300000191,0.699999988,89.0,17,"ביסקוויט לתינוק, בייבי ביס Carrot",397.0,לא סווג
1392,13.19999981,0.5,77.0,18,"ביסקוויט לתינוק, בייבי ביס Original",365.0,1.8 מידגנים (Cereals)
1393,7.0,0.699999988,87.0,17,"ביסקוויט לתינוק, בייבי ביס Vegetable",380.0,לא סווג
1394,10.39999962,9.800000191,72.09999847,18,"ביסקוויט לתינוק, אצבעות בטעם טבעי, מטרנה",422.0,1.8 מידגנים (Cereals)
1395,4.917307377,18.41443634,49.81544495,8,עוגיות קוקוס,385.9102173,1.7 דברי מאפה מתוקים
1396,5.699999809,5.599999905,74.0,18,"עוגיות דובשניות, האחים",369.0,1.8 מידגנים (Cereals)
1397,6.849999905,27.04999924,45.90000153,4,"עוגיות בראוניס שוקולד בטעמי קפה/שוקולד, עלית",454.5,לא סווג
1398,7.900000095,13.25,69.40000153,30,"עוגיות חיות יער/ספארי, הגביע",423.5,לא סווג
1399,7.0,12.0,64.0,30,"עוגיות מעורבות, ללא סוכר, האחים",392.0,לא סווג
1400,5.699999809,26.70000076,56.0,4,"עוגיות מרוקאיות, אנג'ל",487.0,לא סווג
1401,5.0,20.0,72.0,30,"עוגיות קרמל, לוטוס, LOTUS",488.0,לא סווג
1402,8.0,13.89999962,35.70000076,5,"עוגיות מקמח חיטה מלאה, האחים",299.0,1.2 דברי מאפה (לחמים) מדגן מלא
1403,4.993710518,21.09880257,67.80239868,20,עוגיות מקמח חיטה מלאה,480.4828491,9. קבוצת הסוכרים
1404,4.900000095,24.0,67.0,20,"עוגיות בטעם שוקולד, חברים, אסם",405.0,9. קבוצת הסוכרים
1405,7.300000191,26.0,58.5,4,"עוגיות מקמח מלא, צימוקים וקינמון",496.0,לא סווג
1406,9.0,28.39999962,56.5,4,"עוגיות מקמח מלא, שומשום",501.0,לא סווג
1407,7.5,11.60000038,77.09999847,30,"ביסקוויט, פתי בר שוקו, עלית, אסם",443.0,לא סווג
1408,6.763819218,12.38935089,61.33090591,8,עוגיות שיבולת שועל עם מרגרינה,393.940979,1.7 דברי מאפה מתוקים
1409,7.0,15.0,58.0,8,"עוגיות שיבולת שועל, האחים",395.0,1.7 דברי מאפה מתוקים
1410,4.184673309,13.66733646,59.57144165,8,"כדורי שוקולד, עם מרגרינה",377.7805786,1.7 דברי מאפה מתוקים
1411,9.0,17.0,53.40000153,8,"עוגיות יבשות, קמיש שקדים, אנג'ל",403.0,1.7 דברי מאפה מתוקים
1412,9.0,23.0,41.0,22,"עוגיות ללא סוכר, קמיש יבשות, אנג'ל",390.0,1.6 דברי מאפה מלוחים
1413,7.0,32.0,54.0,4,"עוגיות במילוי שוקולד,קוקיות,פפושדו",535.0,לא סווג
1414,4.0,29.0,63.0,20,"שוקולד עם ביסקויט, עלית",529.0,9. קבוצת הסוכרים
1415,6.5,27.0,62.29999924,20,"עוגיות במילוי חלבה/שוקולד, קרמוגית, אסם",518.0,9. קבוצת הסוכרים
1416,6.599999905,17.5,73.0,30,"ביסקוויט חצי מצופה בציפוי בטעם שוקולד, תירוש, הדר",476.0,לא סווג
1417,5.0,20.0,67.0,20,"ביסקוויט מצופה שוקולד, ספארי/רונדו/ספלנדיד, עלית",468.0,9. קבוצת הסוכרים
1418,7.599999905,20.0,66.0,30,"עוגיות לפסח, עוגיות יין בציפוי שוקולד, גטניו",471.0,לא סווג
1419,8.0,21.0,63.0,20,"עוגיות לפסח, עוגיות יין, גטניו",448.0,9. קבוצת הסוכרים
1420,8.399999619,26.10000038,49.125,4,"עוגיות ללא סוכר שומשום או שקדים, אנג'ל",465.0,לא סווג
1421,7.400000095,23.20000076,56.20000076,8,"עוגיות ללא סוכר, שחור לבן, אנג'ל",448.0,1.7 דברי מאפה מתוקים
1422,8.699999809,20.79999924,52.79999924,8,"עוגיות קמח מלא, ללא תוספת סוכר, TUSSO",450.0,1.7 דברי מאפה מתוקים
1423,6.699999809,21.79999924,56.90000153,8,"עוגיות גרנולה, ללא תוספת סוכר, TUSSO",468.0,1.7 דברי מאפה מתוקים
1424,4.599999905,12.0,49.0,8,עוגיות ללא סוכר בטעם שוקולד/פקאן/קוקוס/קפה/קינמון,344.0,1.7 דברי מאפה מתוקים
1425,7.400000095,21.54999924,45.90000153,22,"עוגיות שומשום, פפושדו,הגביע",487.5,1.6 דברי מאפה מלוחים
1426,9.288070679,21.24971581,51.67334747,8,עוגיות שקדים,440.9799805,1.7 דברי מאפה מתוקים
1427,6.800000191,23.29999924,67.0,20,"עוגיות חמאה, אסם",505.0,9. קבוצת הסוכרים
1428,4.777202129,15.84205055,59.48276138,8,עוגיות עם ריבה על בסיס מרגרינה,404.8054199,1.7 דברי מאפה מתוקים
1429,8.0,17.0,66.0,30,"עוגיות בטעם לימון, מן",449.0,לא סווג
1430,8.385189056,25.52270699,47.22453308,4,"עוגיות עם שומשום, קרושלה, ערבי",460.5211182,לא סווג
1431,6.0,22.0,66.0,20,"עוגיות בטעם חמאה דניות, (פרווה)",497.0,9. קבוצת הסוכרים
1432,5.150000095,29.5,47.0,4,"עוגיות קפה אגוז,קוקימן",474.0,לא סווג
1433,5.900000095,27.20000076,61.0,20,"ופל בטעם שוקולד, אפיפית, הגביע,עדין, אסם",512.0,9. קבוצת הסוכרים
1434,4.0,21.0,75.0,20,"ופל בטעם לימון, עלית",505.0,9. קבוצת הסוכרים
1435,6.0,23.0,65.0,20,"ופל במילוי אגוזים, הגביע",488.0,9. קבוצת הסוכרים
1436,4.596806526,24.0,70.0,20,"ופל בטעם שוקולד, בפלות, עלית",514.0,9. קבוצת הסוכרים
1437,4.0,27.0,65.0,20,"ופל מצופה שוקולד,צ'ופר,רבע לשבע,אפיפית,הגביע,עלית",519.0,9. קבוצת הסוכרים
1438,7.0,26.0,57.0,4,"ופל גלילית במילוי קרם אגוזים, גליליות, הגביע",493.0,לא סווג
1439,5.5,30.10000038,61.09999847,20,"ופל ממולא קרם שוקולד מצופה שוקולד, מנעמים",537.0,9. קבוצת הסוכרים
1440,9.0,22.0,66.0,30,"ופל בטעם חלבה/קפה, עלית",501.0,לא סווג
1441,6.300000191,26.0,64.19999695,20,"ופל בטעם חלבה/שוקו, בלגי",516.0,9. קבוצת הסוכרים
1442,5.0,32.0,48.0,4,"ופל מצופה שוקולד, שופרסל",500.0,לא סווג
1443,4.900000095,13.89999962,77.69999695,30,"ופל גלילית במילוי קרם אגוזים, גליליות, רולעדין",456.0,לא סווג
1444,3.099999905,25.70000076,65.0,20,"ופל טעם שוקולד/לימון, לא מצופה, כרמית",503.0,9. קבוצת הסוכרים
1445,5.0,28.0,61.0,4,"ופלים בטעם טרפלס שוקולד ופירורים, עלית",516.0,לא סווג
1446,9.699999809,3.299999952,82.5,17,"גביע ופל לגלידה, קונוס, מנעמים",399.0,לא סווג
1447,8.640134811,16.97130585,50.58283997,8,עוגיות שקדים וצימוקים עם מרגרינה,400.1888428,1.7 דברי מאפה מתוקים
1448,8.716287613,20.3220005,50.65898895,8,עוגיות שקדים וצימוקים עם חמאה,430.9543152,1.7 דברי מאפה מתוקים
1449,5.0,25.0,60.33333206,20,"עוגיות פריך בשוקולד חלב מעולה בטעם תפוז,עלית",486.3333435,9. קבוצת הסוכרים
1450,6.0,27.0,22.0,3,"ופל ללא תוספת סוכר בטעם שוקולד, עלית",458.0,לא סווג
1451,5.400000095,30.20000076,62.20000076,20,"ופל בלגי בטעם שוקולד/לימון, ללא תוספת סוכר, TUSSO",510.0,9. קבוצת הסוכרים
1452,6.338059425,22.77672768,53.45117188,8,"עוגיות בטעם חמאה, פרווה",452.4793091,1.7 דברי מאפה מתוקים
1453,2.147245884,8.74420929,29.09185028,27,"עוגת תפוחי עץ, קראמבל על בסיס מרגרינה",209.012619,1.1 דגנים מלאים 1.3 דגנים לא מלאים 4 קבוצת קטניות
1454,2.464277983,12.88529301,28.34889603,3,שטרודל תפוחי עץ מבצק עלים,240.1896515,לא סווג
1455,2.299999952,16.29999924,33.70000076,5,"פאי תפוחים, מקדונלדס",289.0,1.2 דברי מאפה (לחמים) מדגן מלא
1456,4.367614746,23.76972961,38.84498215,22,עוגת בננות,383.9624023,1.6 דברי מאפה מלוחים
1457,5.655431271,17.18087578,41.8304863,22,פאי לימון עם מרגרינה,346.4494019,1.6 דברי מאפה מלוחים
1458,5.345674992,25.58748627,43.60583115,22,פאי פקאן עם מרגרינה,425.0575256,1.6 דברי מאפה מלוחים
1459,7.622222424,13.89905834,14.18794727,29,פחזניות ללא מילוי על בסיס מרגרינה,217.9284363,לא סווג
1460,2.908337831,3.117460251,36.19879532,27,עוגת תפוחי עץ מבצק פילו ללא סוכר,181.9047546,1.1 דגנים מלאים 1.3 דגנים לא מלאים 4 קבוצת קטניות
1461,2.0,4.0,31.5,27,"שטרודל פילו עם תפוחי עץ, שחף בר",170.0,1.1 דגנים מלאים 1.3 דגנים לא מלאים 4 קבוצת קטניות
1462,8.667655945,21.98609543,48.34008408,8,"בקלאווה ,כולל קדאיף",426.0192871,1.7 דברי מאפה מתוקים
1463,6.35529995,15.57860851,38.87985229,22,"כנאפה במילוי גבינה, קינוח ערבי",316.4291992,1.6 דברי מאפה מלוחים
1464,9.229756355,4.778028965,32.59035873,5,קובה סולת עם בשר בקר למרק ,214.9726715,1.2 דברי מאפה (לחמים) מדגן מלא
1465,4.398869038,3.399324894,12.17005825,12,"דייסת סולת על בסיס חלב 3% ומרגרינה, ללא תוספת סוכר",99.07855225,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
1466,8.514666557,15.42601395,62.96044922,30,עוגת סולת עם שמן סויה,422.9676514,לא סווג
1467,1.382079244,0.659430504,7.93823576,12,דייסת סולת על בסיס מים ומרגרינה ללא תוספת סוכר,44.14369583,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
1468,9.88974762,3.998422146,49.19775391,31,"פתירה במילוי זעתר, מאכל ערבי",289.3487244,1.4 דברי מאפה (לחמים) מדגן לא מלא
1469,7.320245743,2.419659615,29.42498779,27,"פתירה במילוי תרד, מאכל ערבי",179.4449463,1.1 דגנים מלאים 1.3 דגנים לא מלאים 4 קבוצת קטניות
1470,4.599999905,18.20000076,52.0,8,"אוזני המן במילוי תמרים או אוכמניות, אסם, אנגל",390.0,1.7 דברי מאפה מתוקים
1471,6.183722019,18.8855381,56.82032394,8,עוגיות מעמול מבצק פריך במילוי תמרים ואגוזים עם מרגרינה,425.7195435,1.7 דברי מאפה מתוקים
1472,5.5,20.29999924,51.59999847,8,"אוזני המן במילוי פרג, אסם, אנג'ל",410.0,1.7 דברי מאפה מתוקים
1473,5.331691742,25.20040131,60.57007599,20,עוגיות מבצק פריך במילוי שוקולד עם מרגרינה,496.4663696,9. קבוצת הסוכרים
1474,6.517002106,15.19543076,49.22643661,8,עוגיות תמרים,364.8399048,1.7 דברי מאפה מתוקים
