,protein,total_fat,carbohydrates,label,name,food_energy,labels_names
884,23.70000076,4.460000038,7.349999905,23,"צדפות, מבושלות, לפנ לשיטת הבישול MUSSELS",171.0,8.1 קבוצת הבשר- עוף הודו 8.2 קבוצת הבשר- דגים 8.4 קבוצת הבשר- תחליפי בשר מהצומח תחליפי בשר (לייט)
885,11.36999989,3.400000095,5.420000076,9,"צדפות, מבושלות במים, עם מלח OYSTERS",102.0,מוצרי חלב דל שומן
886,9.199999809,2.75999999,4.380000114,9,"צדפות, מעושנות OYSTERS",82.0,מוצרי חלב דל שומן
887,14.89999962,11.42000008,10.23999977,26,"שרימפס, מבושל, לפנ לשיטת הבישול, עם מלח",209.0,לא סווג
888,9.985795975,21.81885338,8.572422981,27,רוטב שמנת עם שרימפס וחמאה,273.9308472,לא סווג
889,12.53109837,3.607037306,8.988512039,9,"קציצות בשר עוף, ברוטב עגבניות מרסק עגבניות ללא שמן",121.9715881,מוצרי חלב דל שומן
890,13.61501026,3.347697973,9.333079338,9,"קציצות בשר הודו ועוף, מבושלות ברוטב עגבניות ורסק ללא שמן",125.1815262,מוצרי חלב דל שומן
891,17.67410469,5.126117706,8.013355255,9,"קציצות בשר עוף, מבושלות, ללא רוטב",153.6819,מוצרי חלב דל שומן
892,17.30876541,5.055090427,8.512187958,9,"קציצות בשר עוף, מטוגנות, ללא שמן",153.6571045,מוצרי חלב דל שומן
893,17.55848885,16.98387337,1.249205709,25,"בשר עוף, שיפודי פרגיות עם בצל ושמן סויה",233.0268707,לא סווג
894,20.43058014,19.39806747,0.0,3,"בשר עוף, שיפודי פרגיות עם שמן סויה",261.4059753,8.3 קבוצת הבשר- בשר בקר וצאן
895,16.20000076,5.0,11.05000019,9,"בשר עוף, חזה, במילוי בשר, עוף העמק",154.0,מוצרי חלב דל שומן
896,19.84092331,3.214833975,2.05811882,23,"בשר עוף, חזה, מבושל עם בצל מטוגן בשמן סויה ועגבניות",123.1757278,8.1 קבוצת הבשר- עוף הודו 8.2 קבוצת הבשר- דגים 8.4 קבוצת הבשר- תחליפי בשר מהצומח תחליפי בשר (לייט)
897,18.545084,10.35891914,2.195533752,29,"בשר עוף, מבושל עם בצל מטוגן בשמן קנולה, עגבניה וגמבה",180.3891602,ביצים 7
898,21.79725266,11.83554363,2.44162178,3,"בשר עוף, מבושל ביין ודבש, ללא תוספת שומן בבישול",217.6629944,8.3 קבוצת הבשר- בשר בקר וצאן
899,10.57970238,13.52320385,1.642404675,25,"אליצ'ה עוף אתיופי, עם שמן קנולה",176.2509766,לא סווג
900,15.43131065,4.458416462,4.245336056,9,"בשר עוף, חזה, אפוי עם ירקות, קטשופ ושמן סויה",124.3872223,מוצרי חלב דל שומן
901,10.04165554,8.427619934,18.45265007,8,"בשר עוף, ממולא, אורז ועשבי תיבול ושמן סויה",194.6724854,לא סווג
902,14.88910484,10.39256477,1.936984539,29,"בשר עוף, מבושל עם גזר כרוב סלרי ושמן קנולה",166.5770569,ביצים 7
903,20.86000061,10.44999981,0.439999998,3,"דג סרדין, ברוטב עגבניות",185.0,8.3 קבוצת הבשר- בשר בקר וצאן
904,9.0,6.0,6.0,9,"קציצות בשר בקר, מבושלות ברוטב עגבניות, שגב ",122.0,מוצרי חלב דל שומן
905,12.80000019,10.80000019,6.599999905,26,"קבב מזרחי ברוטב בצל, שופרסל",175.0,לא סווג
906,11.06996346,6.599045277,11.52486992,9,"קציצות בשר בקר, ותפוחי אדמה מטוגנות, ללא שמן",153.1321106,מוצרי חלב דל שומן
907,17.12484169,4.948313713,7.324932098,9,"קציצות בשר בקר והודו, אפויות, ללא שמן",147.4570923,מוצרי חלב דל שומן
908,7.794920921,4.311400414,14.92932415,14,"קציצות בשר בקר, אפויות, עם תפו""א, ללא תוספת שמן",134.9398651,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
909,13.73769569,8.58105278,8.963270187,9,"קציצות בשר בקר, אפויות, ללא שמן",172.828125,מוצרי חלב דל שומן
910,13.73769569,8.58105278,8.963270187,9,"קציצות בשר בקר, מטוגנות, ללא שמן",172.828125,מוצרי חלב דל שומן
911,10.01510525,6.775330067,10.24976063,9,"בשר בקר מבושל עם אורז, רוטב עגבניות ושמן סויה",145.4573975,מוצרי חלב דל שומן
912,11.5,7.400000095,24.70000076,15,"המבורגר קריספי צ'יקן קטן, בלחמניה, מקדונלדס",206.0,4 קבוצת קטניות
913,17.20000076,11.0,14.0,24,"בשר עוף, חטיפים, מקנאגטס/צ'יקן מיקס, מקדונלדס",215.0,לא סווג
914,8.0,7.0,21.0,8,"המבורגר מק דג רויאל, בלחמניה, מקדונלדס",183.0,לא סווג
915,24.18630028,20.82429886,27.47886467,24,"בשר כבש ועוף, מחמר, מוסכן של הגליל",397.6269836,לא סווג
916,14.32413673,18.74048424,1.728569984,25,"קבב, מבשר הודו, ללא תוספת שמן",233.8726196,לא סווג
917,18.49409676,4.340201855,7.966887951,9,"קציצות בשר הודו ועוף, מטוגנות, ללא תוספת שומן בבישול",150.2055817,מוצרי חלב דל שומן
918,14.36853313,10.71631622,9.603588104,26,"קציצות בשר הודו, עם תפוחי אדמה, מטוגנות, בשמן קנולה",195.0155792,לא סווג
919,13.08573818,3.073526382,8.988512039,9,"קציצות בשר הודו, מבושלות, עם רוטב עגבניות מרסק ללא שמן",119.5945587,מוצרי חלב דל שומן
920,18.49409676,4.340201855,7.966887951,9,"קציצות בשר הודו ועוף, מבושלות, ללא רוטב",150.2055817,מוצרי חלב דל שומן
921,18.49178505,4.339586735,8.013355255,9,"קציצות בשר הודו, מבושלות, ללא רוטב",150.1775513,מוצרי חלב דל שומן
922,18.0981617,4.295768261,8.512187958,9,"קציצות בשר הודו, מטוגנות, ללא שמן",150.2739868,מוצרי חלב דל שומן
923,10.6638298,4.264693737,6.842950821,9,"בשר עוף, מבושל, עם תפו""א ושמן סויה",110.5384293,מוצרי חלב דל שומן
924,21.44873238,10.34309959,6.583547115,3,"בשר הודו, חזה ממולא עם אורז, צנוברים ושמן סויה",208.9646301,8.3 קבוצת הבשר- בשר בקר וצאן
925,14.38346195,2.70568347,2.330296278,29,"בשר הודו מבושל עם בצל, גזר, קישוא ושמן סויה",99.27680206,ביצים 7
926,11.3289156,5.451818943,4.016716957,9,"בשר הודו, חזה, מוקפץ עם ירקות ושמן סויה בסגנון סיני ",115.5193329,מוצרי חלב דל שומן
927,12.94492626,21.06035614,5.854564667,25,בשר הודו מטוגן עם תפוחי אדמה ובצל בשמן קנולה,265.0254822,לא סווג
928,9.507493019,1.673430324,10.31117439,9,"בשר עוף, עם אורז וירקות ללא שמן",102.2890625,מוצרי חלב דל שומן
929,10.45934963,5.796994686,10.61189938,9,"בשר עוף, מבושל, עם אורז גזר ושמן זית",142.4427185,מוצרי חלב דל שומן
930,7.666825294,13.31076908,1.619382739,25,וואט עוף וביצים אתיופי,158.4380951,לא סווג
931,15.74831009,12.12441349,14.17466927,26,פאי עוף,233.633316,לא סווג
932,9.484692574,7.031296253,4.278838634,9,"בשר בקר, גולש, עם תפוחי אדמה, רוטב עגבניות ושמן סויה",118.2898331,מוצרי חלב דל שומן
933,9.484692574,7.031296253,4.278838634,9,"בשר בקר, גולש, עם תפוח אדמה, רוטב עגבניות ושמן זית",118.2898331,מוצרי חלב דל שומן
934,11.92781925,6.836556911,2.60896039,29,"בשר בקר מוקפץ עם גזר ופטריות בסגנון סיני, עם שמן סויה",119.9377747,ביצים 7
935,7.591902733,5.262221336,3.942922592,7,"בשר עגל, מבושל, ברסק עגבניות עם שעועית ירוקה ושמן זית",95.51880646,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
936,17.69592667,7.133033276,1.585065007,29,"אליצ'ה בקר אתיופי, עם שמן סויה",142.8848877,ביצים 7
937,10.99559879,5.476765156,16.17745209,14,ג'ינפילפיל בקר אתיופי עם שמן סויה,172.8174438,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
938,11.87536049,12.32976055,6.540274143,26,"קציצות בשר בקר, אפויות, ברוטב טחינה",189.8526611,לא סווג
939,15.0,10.0,2.200000048,29,"בשר בקר, טחון, עם חלבון צמחי, לא מבושל, פרסבורגר",165.0,ביצים 7
940,15.0,10.0,9.0,26,"קציצות בשר בקר, מוכנות, עוף טוב",182.0,לא סווג
941,24.0,21.29999924,0.0,3,"בשר בקר, טחון, מבושל",287.7000122,8.3 קבוצת הבשר- בשר בקר וצאן
942,8.166154861,12.42815304,16.19886017,8,"כופתאות בשר בקר, ברוטב עגבניות, שישברק, מאכל ערבי",212.0448608,לא סווג
943,13.01418591,10.22267437,3.984651089,29,מלוחיה מבושלת עם עוף ושמן זית,162.133728,ביצים 7
944,14.1631813,7.291829586,3.071016073,29,מלוחיה מבושלת עם כבש ושמן תירס,137.6560822,ביצים 7
945,11.68494129,9.143596649,7.996612549,9,"סלט טונה בשמן עם ביצה, בצל, סלרי, תירס ומיונז",167.1415253,מוצרי חלב דל שומן
946,13.42662048,10.81365204,1.920477748,29,"סלט טונה בשמן עם בצל, סלרי, מלפפון כבוש ומיונז",163.1399384,ביצים 7
947,15.26492119,4.301653385,2.080393553,29,"סלט טונה בשמן עם בצל ירוק, מלפפון כבוש, סלרי,מיץ לימון",111.5196838,ביצים 7
948,13.24276352,10.7432766,1.785014272,29,"סלט טונה בשמן עם ביצה, בצל, מלפפון כבוש, סלרי ומיונז",161.1908875,ביצים 7
949,6.895112514,0.437231928,1.872468829,2,"סלט טונה עם עגבניה ופלפל, משימורי טונה במים, ללא תוספות",40.49875259,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
950,12.0,7.0,18.0,14,"המבורגר ביג מק בלחמניה, מקדונלדס",181.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
951,10.89999962,5.300000191,15.19999981,14,"המבורגר, מק רויאל/ג'וניור כל הטעמים, בלחמניה, מקדונלדס",154.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
952,14.0,6.0,12.0,9,"המבורגר, דאבל מק רויאל/ דאבל ג'וניור כל הטעמים, מקדונלדס",160.0,מוצרי חלב דל שומן
953,16.89767265,5.905476093,7.577516079,9,"קציצות בשר בקר ועוף, מטוגנות, ללא שמן",156.0461578,מוצרי חלב דל שומן
954,12.0044384,4.13568306,8.692878723,9,"קציצות בשר בקר ועוף, מבושלות, ברוטב עגבניות מרסק ללא שמן",123.5752869,מוצרי חלב דל שומן
955,1.139999986,0.219999999,0.039999999,2,מרק בשר צלול,7.0,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
956,7.248796463,1.589897037,8.417748451,19,"מרק בשר עם שעועית ורסק עגבניות, ללא שמן",87.9721756,לא סווג
957,6.91391468,2.32244277,3.472419977,2,מרק בשר עם תפוחי אדמה ועגבניות,62.38749313,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
958,1.299999952,1.100000024,9.199999809,19,"מרק בטעם עוף עם המון אטריות, נמס בכוס, מוכן מאבקה, קנור",52.0,לא סווג
959,0.200000003,0.01,1.100000024,2,"מרק בטעם עוף, נמס בכוס, 10 קלוריות, מוכן, קנור",5.0,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
960,0.300000012,0.100000001,1.600000024,2,"מרק עוף אמיתי, מוכן מאבקה, קנור",9.0,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
961,0.400000006,0.100000001,1.600000024,2,"מרק בטעם עוף, דגש פרווה, מוכן מאבקה, קנור",9.0,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
962,0.639999986,0.209999993,0.439999998,2,"מרק עוף צח, כולל מוכן מאבקה",6.0,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
963,0.853601277,0.262007833,1.977750897,2,"מרק, מוכן מאבקת מרק עוף עם גזר, שמיר ופטרוזיליה",15.31513977,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
964,0.200000003,0.100000001,1.5,2,"מרק בטעם עוף זך,פרווה, מוכן מאבקה, אסם",8.0,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
965,1.228816152,0.174291402,7.207480907,16,"מרק, מוכן מאבקת מרק עוף עם בצל ותפוחי אדמה",35.19203186,10.2 משקאות ממותקים בתחליפי סוכר 2 קבוצת הירקות 3 קבוצת הפירות
966,7.697239876,2.03076911,2.05760932,2,"מרק, מוכן מאבקת מרק עוף עם כנפי עוף, בצל וגזר",60.50193787,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
967,3.148766041,0.487020373,14.49462318,14,"מרק, מוכן מאבקת מרק עוף עם אטריות",78.58854675,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
968,5.963059425,1.180906534,4.206383228,2,מרק עוף בסגנון סיני עם תירס,52.06232452,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
969,5.512085915,2.35062933,1.189582586,2,"מרק עוף עם בשר עוף, גזר,סלרי שורש,בצל ושמן קנולה",50.08751678,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
970,8.149201393,1.81408906,3.28225708,2,"מרק עוף עם עגבניות, תפוחי אדמה ובצל ",63.83979034,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
971,6.278630733,1.351400852,3.971993208,2,"מרק עוף עם בשר עוף,בצל, קישוא ותפוחי אדמה",54.61911392,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
972,2.903444529,2.992353916,6.910155296,31,"מרק עוף לקוסקוס עם עוף, ירקות ושמן סויה",67.32887268,לא סווג
973,5.444896698,0.308775663,1.726230264,2,"מרק הודו עם בשר הודו,גזר ובצל",34.48420715,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
974,3.378978968,3.436566114,5.323607445,31,מרק נקניקיות עם תפוחי אדמה,65.60735321,לא סווג
975,6.699999809,5.0,50.0,17,"מרק זך בטעם עוף, פרווה, אבקה, אסם",267.0,1.4 דברי מאפה (לחמים) מדגן לא מלא
976,10.19999981,7.099999905,53.09999847,17,"מרק עוף, אבקה, אסם",317.0,1.4 דברי מאפה (לחמים) מדגן לא מלא
977,11.39999962,3.700000048,45.0,21,"מרק בטעם עוף, דגש, אבקה, קנור",259.0,1.2 דברי מאפה (לחמים) מדגן מלא
978,9.100000381,3.599999905,48.5,21,"מרק עוף,אבקה, קנור",263.0,1.2 דברי מאפה (לחמים) מדגן מלא
979,85.59999847,0.100000001,0.0,23,"ג'לטין, אבקה יבשה",335.0,8.1 קבוצת הבשר- עוף הודו 8.2 קבוצת הבשר- דגים 8.4 קבוצת הבשר- תחליפי בשר מהצומח תחליפי בשר (לייט)
980,24.10000038,4.900000095,35.79999924,15,אבקת פולן מדבורים,314.0,4 קבוצת קטניות
981,5.094554901,5.386405945,3.938411951,7,רוטב בולונז עם שמן זית,85.93667603,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
982,12.56000042,9.510000229,0.720000029,29,ביצה שלמה בלי קליפה,143.0,ביצים 7
983,11.05280018,8.368800163,0.633599997,29,ביצה שלמה עם קליפה,125.8399963,ביצים 7
984,48.36999893,43.04000092,1.529999971,10,ביצה שלמה מיובשת,605.0,לא סווג
985,12.52999973,10.56999969,1.120000005,29,"ביצה קשה שלמה, ללא קליפה, עם מלח",154.0,ביצים 7
986,12.9,10.34,0.6,29,"ביצה פלוס ,מועשרת באומגה 3, ללא קליפה",135.0,ביצים 7
987,12.60000038,10.60000038,1.100000024,29,"ביצה רכה שלמה, ללא קליפה",155.0,ביצים 7
988,13.50792503,14.75603771,0.774339676,25,ביצה או חביתה מטוגנת בשמן סויה,193.8226471,לא סווג
989,13.57554722,13.00951958,0.778216064,25,ביצה או חביתה מטוגנת במרגרינה,179.1375885,לא סווג
990,13.50792503,14.75603771,0.774339676,25,ביצה או חביתה מטוגנת בשמן חמניות,193.8226471,לא סווג
991,13.50792503,14.75603771,0.774339676,25,ביצה או חביתה מטוגנת בשמן זית,193.8226471,לא סווג
992,15.69476891,17.40801239,0.899700105,25,ביצה או חביתה מטוגנת בשמן תירס,228.4107056,לא סווג
993,13.52041626,14.6915369,0.775055707,25,ביצה או חביתה מטוגנת בשמן קנולה,193.3110657,לא סווג
994,14.22282314,10.76903248,0.815321088,29,ביצה או חביתה מטוגנת ללא שמן,161.9318237,ביצים 7
995,10.89999962,0.170000002,0.730000019,2,ביצה חלבון לא מבושל,52.0,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
996,10.85999966,0.170000002,0.730000019,2,"ביצה חלבון מבושל, עם מלח",52.0,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
997,81.09999847,0.0,7.800000191,23,ביצה חלבון מיובש,382.0,8.1 קבוצת הבשר- עוף הודו 8.2 קבוצת הבשר- דגים 8.4 קבוצת הבשר- תחליפי בשר מהצומח תחליפי בשר (לייט)
998,8.300000191,0.400000006,74.59999847,1,ביצה חלמון מיובש,354.0,1.8 מידגנים (Cereals)
999,15.85999966,26.54000092,3.589999914,25,ביצה חלמון לא מבושל,322.0,לא סווג
1000,17.88999939,29.94000053,4.050000191,10,"ביצה חלמון מבושל, עם מלח",363.0,לא סווג
1001,13.69999981,11.89999962,1.100000024,29,"ביצה, תרנגול הודו",171.0,ביצים 7
1002,11.59462547,18.14574623,1.347535372,25,ביצה או חביתה עם חלב בשמן סויה,217.5966187,לא סווג
1003,12.14945316,15.94573689,1.412497759,25,ביצה או חביתה עם פטריות גבינה צהובה חלב 3% ושמן סויה,198.7515717,לא סווג
1004,15.32498074,12.89391994,1.133236408,29,ביצה או חביתה עם נקניק פסטרמה מטוגן בשמן קנולה,184.5368652,ביצים 7
1005,11.28082752,17.37684441,0.973766923,25,חביתת ירק עם שמן סויה,208.6708069,לא סווג
1006,12.18307304,14.73540878,1.446117997,25,ביצה או חביתה עם פטריות גבינה צהובה חלב 3%  וחמאה,189.2034302,לא סווג
1007,9.997513771,14.58213139,1.52973938,25,ביצה או חביתה עם פטריות וחלב 3% בשמן סויה,178.7223969,לא סווג
1008,11.79319096,13.92867851,1.686816454,25,"ביצה, חביתה עם פטריות גבינה צהובה חלב 1% וחמאה",181.1560211,לא סווג
1009,4.347897053,6.667888165,4.730619907,7,שקשוקה בשמן סויה,100.8337097,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
1010,4.041357517,6.839232922,3.277579069,7,שקשוקה בשמן זית,93.87590027,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
1011,4.516102314,2.619516373,4.913630962,31,שקשוקה ללא שמן,66.66667175,לא סווג
1012,4.353804111,6.676947117,4.737047195,7,שקשוקה בשמן קנולה,100.9707108,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
1013,7.146632195,12.37536907,71.24147797,22,"עוגיות קצף עם שוקולד, נשיקות",421.6568298,לא סווג
1014,3.0,0.047600001,72.0,1,"עוגיות, נשיקות, מרנג ביתיות, אנג'ל",290.0,1.8 מידגנים (Cereals)
1015,7.231229305,0.119595535,70.25,1,"עוגיות קצף, נשיקות",306.3575134,1.8 מידגנים (Cereals)
1016,11.11135101,16.83382225,1.333436251,25,סלט ביצים עם מיונז,205.0656433,לא סווג
1017,7.901464939,10.22918606,5.292703629,29,סלט ביצים עם בצל מטוגן בשמן סויה,149.1710205,ביצים 7
1018,9.67,0.35,18.64,14,"שעועית לבנה יבשה מבושלת עם מלח, ללא תוספת שומן בבישול",138.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
1019,8.614743233,0.351373613,17.07445145,14,"סלט שעועית לבנה עם פטרוזיליה ומיץ לימון, ללא תוספת שמן",124.3223419,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
1020,23.39999962,0.899999976,45.09999847,21,שעועית לבנה יבשה,333.0,1.2 דברי מאפה (לחמים) מדגן מלא
1021,6.958244801,4.115586758,15.87980461,14,שעועית לבנה מבושלת ברסק עגבניות ושמן זית,141.7273407,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
1022,5.202077389,3.477404833,13.13904381,14,שעועית שחורה מבושלת ברסק עגבניות ושמן קנולה,120.8743515,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
1023,6.958244801,4.115586758,15.87980461,14,שעועית לבנה מבושלת ברסק עגבניות ושמן קנולה,141.7273407,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
1024,6.451848984,0.291536272,14.68456554,14,"שעועית לבנה מבושלת עם בטטה,גזר ובצל, ללא תוספת שמן",103.2432404,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
1025,5.643224716,3.221506119,13.69074249,14,שעועית לבנה מבושלת ברוטב עגבניות ושמן סויה,118.2021713,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
1026,5.5,0.400000006,16.0,14,"שעועית לבנה ברסק עגבניות, משומר",90.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
1027,8.14,0.35,15.93,14,"שעועית שחורה יבשה, מבושלת ללא תוספת שומן בבישול, עם מלח",129.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
1028,6.463177681,3.943447113,17.20088005,14,סלט פול יבש מבושל עם מיץ לימון ושמן זית,126.9676895,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
1029,7.56,0.4,14.13,14,"פול טרי מבושל, ללא תוספת שומן בבישול, עם מלח",109.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
1030,5.599999905,0.600000024,7.5,31,"פול חי, ללא תרמילים",72.0,לא סווג
1031,6.538747787,0.384168178,17.10869408,14,סלט פול ללא שמן,95.6958847,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
1032,25.336,1.484,56.541,1,"פול חי, עם תרמילים",330.77,1.8 מידגנים (Cereals)
1033,7.734480381,4.370776176,15.2128315,14,פול טרי מבושל עם שמן זית,149.3281403,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
1034,7.75,0.38,13.76,14,שעועית לימה יבשה מבושלת ללא תוספת שמן,114.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
1035,26.3,15.0,31.5,24,פול מטוגן בנוסח מצרי,366.0,לא סווג
1036,22.5,1.100000024,46.09999847,21,שעועית אדומה יבשה,337.0,1.2 דברי מאפה (לחמים) מדגן מלא
1037,21.67959976,1.269899964,48.38069916,21,"פול יבש, לא מבושל",283.0299988,1.2 דברי מאפה (לחמים) מדגן מלא
1038,7.06799984,0.372000009,18.27449989,14,"פול יבש, מבושל",102.3000031,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
1039,15.60000038,2.900000095,7.099999905,9,תורמוס מבושל,119.0,מוצרי חלב דל שומן
1040,36.16999817,9.739999771,40.38000107,18,תורמוס יבש,371.0,לא סווג
1041,16.54,8.92,3.87,29,"סויה, פולים מבושלים, עם מלח, ללא תוספת שומן בבישול",172.0,ביצים 7
1042,55.0,1.0,32.0,18,"סויה, שבבים /גולש, לא מבושל ,B&D",352.0,לא סווג
1043,6.454126835,2.666908741,5.341031075,31,"סויה, פתיתים מוקפצים עם בצל,פטריות ושמן קנולה",78.72185516,לא סווג
1044,36.5,19.89999962,20.89999962,18,"סויה, פולים יבשים",446.0,לא סווג
1045,14.59329891,0.378724217,6.478667736,9,"סויה, פתיתים מבושלים ללא תוספת שומן בבישול",102.4417953,מוצרי חלב דל שומן
1046,10.78303337,17.63187218,12.02900505,26,"סלט חומוס, ביתי",268.6457214,לא סווג
1047,5.5,28.0,11.0,27,"סלט חומוס, פיקניק, שטראוס, שמיר, צבר, מיקי",322.0,לא סווג
1048,5.199999809,24.70000076,11.80000019,27,"סלט חומוס לבנוני/חריף, צבר, שמיר",290.0,לא סווג
1049,8.0,19.0,15.0,27,"סלט חומוס עם טחינה, צבר",263.0,לא סווג
1050,5.699999809,26.39999962,13.10000038,27,"סלט חומוס עם טחינה/בלאדי/מזרחי,סלטי שמיר",313.0,לא סווג
1051,7.800000191,18.5,16.0,27,"סלט חומוס אבו גוש, סלטי צבר",262.0,לא סווג
1052,6.099999905,16.70000076,17.70000076,8,"סלט חומוס מזרחי/בומבה, שמיר",243.0,לא סווג
1053,7.675857067,13.33606529,24.82548523,8,כדורי פלאפל מטוגנים בשמן סויה,269.0968628,לא סווג
1054,9.54,2.99,21.38,15,"חומוס, גרגירים, מבושלים עם מלח",180.0,4 קבוצת קטניות
