,protein,total_fat,carbohydrates,alcohol,label,name,food_energy,labels_names
424,14.3127594,9.38111496,4.063318253,0.0,1,"קבב, מבשר כבש, ללא תוספת שמן",158.9309845,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
425,15.0,10.0,2.5,0.0,1,"בשר כבש, טחון, לא מבושל",160.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
426,18.73128319,6.958445549,7.997807503,0.0,1,"קציצות בשר הודו וכבש, בגריל",173.8227081,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
427,12.09349346,11.53585339,7.182922363,0.0,6,"קציצות בשר כבש, אפויות בטחינה",184.4551086,לא סווג
428,10.0235815,6.084846497,9.749335289,0.0,19,"קציצות בשר כבש מבושלות ברוטב עגבניות רסק עגבניות, ללא שמן",135.7245483,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
429,15.59687138,10.61732864,2.050543785,0.0,1,"בשר עגל, מטוגן בשמן קנולה",166.8870392,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
430,10.51842976,6.07030344,5.675064564,0.0,29,"בשר עגל, מבושל עם אפונה, גזר, עגבניות ושמן קנולה",127.2895126,"משקאות ממותקים בתחליפי סוכר
 משקאות אלכוהוליים שמכילים פחמימות
 מוצרי חלב לא ממותקים
 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט
 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
 משקה אנרגיה"
431,16.16551208,6.737989426,2.125303745,0.0,1,"בשר עגל, מטוגן בשמן זית",135.2562408,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
432,11.3069067,7.547759056,2.592703342,0.0,1,"בשר עגל, מטוגן בשמן זית מבושל עם עגבניות",124.7801208,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
433,14.94049454,6.346875191,1.964248896,0.0,1,"בשר עגל, מבושל עם בצל ושמן זית",126.062851,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
434,13.97738552,8.779039383,9.13500309,0.0,19,"קציצות בשר כבש, מטוגנות ללא שמן",173.9572601,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
435,26.87000084,3.0,0.0,0.0,1,"בשר עז, מבושל, עם מלח",142.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
436,26.87,3.0,0.0,0.0,1,"בשר עז, אפוי",142.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
437,18.79999924,13.5,0.100000001,0.0,1,"בשר עגל ישראלי, גזע בשר, ורד הצלע,לא מבושל",195.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
438,29.85000038,11.30000019,0.0,0.0,1,"בשר עגל, לפנ לנתח, מבושל, נאכל עם שומן",229.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
439,18.70000076,11.0,0.0,0.0,1,"בשר עגל ישראלי, גזע בשר, חזה,לא מבושל",174.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
440,31.62999916,6.519999981,0.0,0.0,1,"בשר עגל, לפנ לנתח, מבושל, נאכל ללא שומן",194.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
441,16.5,6.0,1.0,0.0,1,"בשר עגל, גולש, פילה מדומה, כתף, שווארמה, לא מבושל",125.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
442,20.39999962,6.199999809,1.200000048,0.0,1,"בשר עגל, גולש, כתף, מבושל",154.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
443,16.0,8.300000191,0.0,0.0,1,"בשר עגל ישראלי, גזע בשר,צוואר,לא מבושל",159.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
444,15.70196056,5.638842106,2.659533024,0.0,1,"קבב, מבשר עגל, ללא תוספת שמן",126.1251144,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
445,19.70000076,10.10000038,0.0,0.0,1,"בשר עגל ישראלי, גזע בשר,כתף, לא מבושל",170.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
446,15.14550018,5.664065838,7.966887951,0.0,19,"קציצות בשר עגל, מטוגנות ללא תוספת שומן בבישול",146.7012482,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
447,10.81592464,3.971932411,8.956993103,0.0,19,"קציצות בשר עגל, מבושלות עם רוטב עגבניות מרסק ללא שמן",117.2365494,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
448,20.20000076,3.900000095,0.100000001,0.0,1,"בשר עגל ישראלי, גזע חלב, ורד הצלע,לא מבושל",116.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
449,15.14550018,5.664065838,7.966887951,0.0,19,"קציצות בשר עגל, אפויות ללא תוספת שומן בבישול",146.7012482,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
450,16.0,5.0,0.5,0.0,1,"בשר עגל, לתנור צלי/רוסטביף /צלי כתף ,מעובד",111.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
451,15.0,10.0,1.0,0.0,1,"בשר עגל, טחון, קפוא 100%,טיבון ויל",154.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
452,11.12228489,8.500518799,12.51595688,0.0,19,"בשר עגל, צלוי עם אורז בצל צנוברים ושמן סויה",172.4522247,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
453,17.0,4.0,1.0,0.0,1,"בשר עגל, גולש",108.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
454,9.88267231,5.313374043,10.93987656,0.0,19,"בשר עגל, מבושל עם תפוחי אדמה אפויים עם שמן זית",130.244812,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
455,18.25100327,3.319082499,8.04467392,0.0,1,"קציצות בשר הודו ועגל, מטוגנות ללא שמן",141.0735779,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
456,35.86000061,6.28000021,0.0,0.0,1,"סטייק בשר עגל, לפנ לשיטת הבישול, נאכל עם שומן",209.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
457,32.88999939,4.579999924,0.0,0.0,1,"סטייק בשר עגל, לפנ לשיטת הבישול, נאכל ללא שומן",181.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
458,19.79745483,17.38207817,0.0,0.0,18,"סטייק בשר עגל, מטוגן בשמן זית",234.3949432,לא סווג
459,20.89999962,6.400000095,1.5,0.0,1,"בשר עגל, סטייק, מבושל",160.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
460,27.29000092,9.180000305,9.909999847,0.0,1,"שניצל בשר עגל, מצופה או מקומח, מטוגן, נאכל עם שומן",238.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
461,32.88999939,4.579999924,0.0,0.0,1,"סטייק בשר עגל, מטוגן, נאכל ללא שומן",181.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
462,20.99260902,10.26925087,5.326522827,0.0,1,"סטייק בשר עגל, אפוי ברסק עגבניות ושמן זית",210.1374054,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
463,29.85000038,11.30000019,0.0,0.0,1,"בשר עגל, צלוי, נאכל עם שומן",229.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
464,26.10000038,6.880000114,0.0,0.0,1,"בשר עגל, צלוי, נאכל ללא שומן",174.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
465,24.18000031,7.5,0.0,0.0,1,"בשר עגל, טחון או קציצה, מבושל",171.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
466,30.25,8.38,0.0,0.0,1,"בשר ארנבת, לפנ לשיטת בישול",205.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
467,35.11000061,4.079999924,0.0,0.0,1,"בשר צבי, כבוש במלח",187.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
468,36.08,3.93,0.0,0.0,1,"בשר צבי, צלוי",190.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
469,27.94000053,9.420000076,0.0,0.0,1,"בשר עוף, לפנ לחלק, ללא עצם, צלוי, נאכל עם עור",204.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
470,29.31999969,4.199999809,0.0,0.0,1,"בשר עוף, לפנ לחלק, ללא עצם, צלוי, נאכל ללא עור",161.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
471,21.38999939,3.079999924,0.0,0.0,1,"בשר עוף, בשר בלבד, לא מבושל",119.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
472,12.64799976,10.2407999,0.0,0.0,1,"בשר עוף, בשר ועור עם עצמות, לא מבושל",146.1999969,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
473,16.28879929,8.289600372,0.0,0.0,1,"בשר עוף, בשר ועור עם עצמות, מבושל",144.5399933,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
474,18.60000038,15.06000042,0.0,0.0,1,"בשר עוף, בשר ועור, לא מבושל",215.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
475,22.0,2.2,0.4,0.0,1,"בשר עוף, חזה פרוס בגריל, עוף ועוד, עוף העמק",109.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
476,30.12000084,3.769999981,0.0,0.0,1,"בשר עוף, חזה, ללא עצם, לפנ לשיטת הבישול, נאכל ללא עור",160.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
477,15.60000038,9.300000191,0.699999988,0.0,1,"בשר עוף, לבבות לא מבושלים",153.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
478,29.5,7.7,0.0,0.0,1,"בשר עוף, חזה, ללא עצם, בגריל, נאכל עם עור",195.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
479,23.0,2.0,3.5,0.0,1,"בשר עוף, חזה בגריל, כולל רצועות, שישליק, מאמא עוף",124.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
480,23.0,3.0,2.6,0.0,1,"בשר עוף, חזה במרינדה, בגריל, מאמא עוף",129.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
481,29.54999924,7.71999979,0.0,0.0,1,"בשר עוף, חזה, ללא עצם, צלוי, נאכל עם עור",195.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
482,30.12000084,3.769999981,0.0,0.0,1,"בשר עוף, חזה, ללא עצם, צלוי, נאכל ללא עור",160.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
483,27.15999985,7.360000134,0.0,0.0,1,"בשר עוף, חזה, ללא עצם, מבושל, נאכל עם עור",182.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
484,28.15999985,3.519999981,0.0,0.0,1,"בשר עוף, חזה, ללא עצם, מבושל, נאכל ללא עור",150.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
485,24.4140625,4.796007156,0.0,0.0,1,"בשר עוף, חזה, אפוי בשמן סויה",147.4739685,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
486,24.4140625,4.796007156,0.0,0.0,1,"בשר עוף, חזה אפוי בשמן זית",147.4739685,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
487,17.57264709,4.849639416,4.588171005,0.0,1,"בשר עוף, חזה במילוי אורז ושמן סויה",138.1059723,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
488,10.61044884,4.688884258,4.082403183,0.0,29,"בשר עוף, חזה עם ירקות מוקפצים בסגנון סיני עם שמן סויה",106.0644684,"משקאות ממותקים בתחליפי סוכר
 משקאות אלכוהוליים שמכילים פחמימות
 מוצרי חלב לא ממותקים
 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט
 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
 משקה אנרגיה"
489,26.04329872,11.23438835,12.33380127,0.0,1,שניצל חזה עוף מטוגן בשמן קנולה עם פירורי לחם,263.3516541,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
490,25.1040535,12.95560074,17.81269073,0.0,1,שניצל חזה עוף מטוגן בשמן סויה עם שומשום,299.0063171,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
491,23.30892944,9.869354248,20.22658157,0.0,1,שניצל חזה עוף מטוגן בשמן חמניות,273.4605408,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
492,25.67424393,9.321217537,18.34758568,0.0,1,שניצל חזה עוף מטוגן בשמן קנולה,270.2557678,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
493,25.67424393,9.321217537,18.34758568,0.0,1,שניצל חזה עוף מטוגן בשמן סויה,270.2557678,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
494,25.67424393,9.321217537,18.34758568,0.0,1,שניצל חזה עוף מטוגן בשמן תירס,271.0050354,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
495,25.67424393,9.321217537,18.34758568,0.0,1,שניצל חזה עוף מטוגן בשמן זית,270.2557678,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
496,32.95640945,3.837590694,0.0,0.0,1,"בשר עוף, חזה מטוגן ללא שמן",175.7675323,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
497,32.38714981,5.498618126,0.0,0.0,1,"בשר עוף, חזה מטוגן בשמן זית",188.0009308,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
498,32.38714981,5.498618126,0.0,0.0,1,"בשר עוף, חזה מטוגן בשמן סויה",188.0009308,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
499,25.14742088,4.722609997,1.992578149,0.0,1,"בשר עוף, חזה מטוגן עם בצל וגזר בשמן סויה",160.6555939,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
500,32.38714981,5.498618126,0.0,0.0,1,"בשר עוף, חזה מטוגן בשמן תירס",188.277298,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
501,18.47974014,2.118550062,7.110636234,0.823045254,1,"בשר עוף, חזה מבושל ברוטב סויה ודבש",129.7879028,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
502,14.6,14.4,0.8,0.0,1,"בשר עוף, כרעיים בגריל, עוף ועוד, עוף העמק",191.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
503,24.37999916,6.670000076,0.0,0.0,1,"בשר עוף, רגל, שוק וירך, ללא עור, ללא עצם, לפנ לשיטת הבישול",162.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
504,23.35000038,11.94999981,0.02,0.0,1,"בשר עוף, רגל, שוק וירך, ללא עצם, צלוי, גריל, אפוי, נאכל עם עור",205.0,"קבוצת הבשר - עוף הודו
 קבוצת הבשר - דגים
 קבוצת הבשר - בשר בקר וצאן
 קבוצת הבשר - תחליפי בשר מהצומח
 ביצים
 מוצרי חלב דל שומן
 תחליפי בשר (לייט)"
